"pid","assessed_value"
4945,194580.759
4946,486525.644784981
4947,486525.644784981
4948,186251.1933
4949,265821.834066667
4950,231603.772833333
4951,363702.421133333
4952,453945.343333334
4953,484543.524566667
4954,196136.1436
4955,210379.3501
4956,287046.971466667
4957,1122868.6048
4958,765665.5782
4959,999137.306466667
4960,109854.628866667
4961,2897160.35146667
4962,694058.289142857
4963,335587.488
4964,1040054.26666667
4965,908927.035233333
4966,190214.5322
4967,181314.4415
4968,370625.598266667
4969,204668.369966667
4970,352867.640666667
4971,114246.862433333
4972,298837.6047
4973,199592.550566667
4974,308348.987766667
4975,584639.4225
4976,486525.644784981
4977,498086.1332
4978,486525.644784981
4979,107630.1954
4980,352572.605233333
4981,359066.306866667
4982,132832.8268
4983,78110.1257666666
4984,229894.205333333
4985,700969.355766667
4986,486525.644784981
4987,486525.644784981
4988,486525.644784981
4989,550192.639133334
4990,526300.253666666
4991,404266.5552
4992,502339.9416
4993,486525.644784981
4994,35484.1149333333
4995,1133534.79213333
4996,336432.5452
4997,710087.138933334
4998,491269.110466667
4999,193920.1366
5000,207025.070533333
5001,892685.617833334
5002,414328.658666667
5003,87505.8949333334
5004,246813.905933333
5005,420844.648933333
5006,486525.644784981
5007,538189.1292
5008,229538.600866667
5009,355246.701333333
5010,573397.688033333
5011,355312.210766667
5012,307944.110266667
5013,282696.973966667
5014,160452.022266667
5015,442544.334166667
5016,848199.616433333
5017,205920.110533333
5018,360154.533566667
5019,486525.644784981
5020,486525.644784981
5021,790079.273666666
5022,350652.346233333
5023,1068034.28456667
5024,584042.4162
5025,169053.200066667
5026,229259.1198
5027,270432.519333333
5028,344613.3471
5029,392313.481666667
5030,1505561.4009
5031,147308.6311
5032,841787.8903
5033,429635.825433333
5034,486525.644784981
5035,236987.200333333
5036,1194151.90253333
5037,486525.644784981
5038,279291.719266667
5039,250023.777633333
5040,111425.2689
5041,486525.644784981
5042,279362.440066667
5043,96152.8074333333
5044,1450504.73826667
5045,355091.2553
5046,1338454.14673333
5047,361119.287233333
5048,1255116.13673333
5049,486525.644784981
5050,486525.644784981
5051,486525.644784981
5052,3484152.60793333
5053,515925.442566667
5054,211267.845266667
5055,237567.076166666
5056,490078.269333333
5057,254594.731933333
5058,374995.2048
5059,497735.8957
5060,127211.988733333
5061,486525.644784981
5062,80993.0443333334
5063,438177.4147
5064,486525.644784981
5065,745844.122566666
5066,339674.0738
5067,486525.644784981
5068,313813.769166667
5069,311163.449033333
5070,830510.301733333
5071,188482.4765
5072,430349.2418
5073,307059.701733333
5074,89824.0160333334
5075,266675.756266667
5076,486525.644784981
5077,486525.644784981
5078,396199.687933333
5079,364709.7208
5080,484419.496766667
5081,464573.514366667
5082,486525.644784981
5083,656203.710433334
5084,1018604.38703333
5085,486525.644784981
5086,486525.644784981
5087,458057.208333333
5088,154542.0022
5089,1525930.76933333
5090,639553.3506
5091,442098.682766667
5092,375655.585366667
5093,647439.2644
5094,936561.452833334
5095,453137.6998
5096,288686.229366667
5097,249735.5094
5098,698027.412366667
5099,132359.2162
5100,1862433.12206667
5101,885598.3407
5102,4443055.00246667
5103,383858.027
5104,3528477.4094
5105,486525.644784981
5106,141538.0697
5107,371443.050033333
5108,1071226.8403
5109,688848.774966667
5110,486525.644784981
5111,486525.644784981
5112,91375.8520333334
5113,120107.890866667
5114,471290.989733333
5115,343817.111
5116,486525.644784981
5117,486525.644784981
5118,352302.343933333
5119,1381736.69046667
5120,486525.644784981
5121,223364.6804
5122,1072213.20383333
5123,281225.7859
5124,194867.8614
5125,137047.349533333
5126,608460.6271
5127,55749.4448666667
5128,143131.3984
5129,1089525.4213
5130,219499.207333333
5131,116273.014033333
5132,385167.869033333
5133,486525.644784981
5134,134023.602366667
5135,439846.407766667
5136,244901.056666667
5137,1033229.019
5138,372098.312266667
5139,377250.0049
5140,486525.644784981
5141,612974.137366667
5142,125074.892133333
5143,604208.3155
5144,1014784.2354
5145,226691.739033333
5146,176410.009
5147,366962.719466667
5148,508197.287733333
5149,486525.644784981
5150,182022.260333333
5151,372910.180766667
5152,1507701.29093333
5153,864153.649433333
5154,785065.978333334
5155,1072496.15566667
5156,109971.928966667
5157,486525.644784981
5158,230355.7972
5159,596647.744466667
5160,222361.503166667
5161,486525.644784981
5162,245173.000266667
5163,206981.4296
5164,628270.536466666
5165,1162818.5914
5166,284406.585166667
5167,166178.870366667
5168,486525.644784981
5169,486525.644784981
5170,1185443.50233333
5171,1331850.72396667
5172,83343.1350666666
5173,204753.4882
5174,134262.8969
5175,1232037.96243333
5176,242702.911233333
5177,538553.955933333
5178,486525.644784981
5179,266573.437033333
5180,257384.0359
5181,723160.7136
5182,486525.644784981
5183,269588.219133333
5184,364997.3088
5185,486525.644784981
5186,189578.010233333
5187,486525.644784981
5188,1305314.00903333
5189,412821.3886
5190,486525.644784981
5191,685250.733866667
5192,347329.828133333
5193,54562.4712333333
5194,515935.493733333
5195,399729.412766667
5196,817803.237666667
5197,486525.644784981
5198,341916.771866667
5199,492440.718733333
5200,623861.112333333
5201,190624.0188
5202,117733.4082
5203,486525.644784981
5204,565158.077566667
5205,486525.644784981
5206,119331.570966667
5207,480500.141366667
5208,248544.433733333
5209,859248.478
5210,351283.317333333
5211,371881.8179
5212,242702.911233333
5213,447274.1664
5214,258204.355266667
5215,226722.257533333
5216,348359.927966667
5217,106854.032833333
5218,379279.2143
5219,379194.401633333
5220,464907.7749
5221,486525.644784981
5222,366949.008266667
5223,397374.654833333
5224,206838.944266667
5225,486525.644784981
5226,1042836.76243333
5227,856783.6192
5228,146684.4477
5229,190318.1966
5230,1314056.7394
5231,234214.566866667
5232,128555.486733333
5233,319463.290566667
5234,359936.584333333
5235,413710.443833333
5236,378642.919033333
5237,486525.644784981
5238,445154.8761
5239,898306.6775
5240,251250.077066667
5241,168125.930733333
5242,496681.2964
5243,244066.593266667
5244,1153321.22296667
5245,267836.119266667
5246,292183.571933333
5247,1091915.76433333
5248,115438.9704
5249,465201.011533333
5250,380029.37
5251,654826.870633333
5252,384101.564166667
5253,1313528.7203
5254,424247.448666667
5255,494863.578733333
5256,371048.761466667
5257,931288.8337
5258,477439.034666667
5259,588285.593466667
5260,532067.2568
5261,253149.4248
5262,306516.2231
5263,91232.3604666667
5264,440449.2644
5265,471032.036333333
5266,366391.5229
5267,486525.644784981
5268,197527.7613
5269,486525.644784981
5270,486525.644784981
5271,618887.977833333
5272,2393870.86726667
5273,1058437.92533333
5274,224106.2486
5275,493299.870133333
5276,486525.644784981
5277,391846.1303
5278,679176.7099
5279,579251.193466667
5280,458541.072766667
5281,327137.020733334
5282,1251581.22073333
5283,119258.965166667
5284,330952.1226
5285,486525.644784981
5286,486525.644784981
5287,210793.998733333
5288,181672.035866667
5289,1568315.6925
5290,289539.422866667
5291,486525.644784981
5292,456310.6818
5293,1157745.0798
5294,390203.2631
5295,242845.532566667
5296,209900.0997
5297,129729.606533333
5298,119144.6537
5299,486525.644784981
5300,139882.990366667
5301,416874.971133333
5302,385008.1425
5303,231958.005333333
5304,427035.1337
5305,99125.6458333333
5306,888627.7162
5307,486525.644784981
5308,448959.783733334
5309,652480.732266667
5310,389338.1613
5311,1006191.6938
5312,486525.644784981
5313,83219.9659333334
5314,486525.644784981
5315,324478.6886
5316,154393.755333333
5317,185407.482233333
5318,85191.9496333334
5319,1017843.53703333
5320,486525.644784981
5321,393370.962366667
5322,340762.959966667
5323,111015.159466667
5324,213769.986066667
5325,486525.644784981
5326,193274.375833333
5327,142860.525833333
5328,596521.298633333
5329,185710.711166667
5330,486525.644784981
5331,117986.093233333
5332,428537.4766
5333,276144.505
5334,911247.882366667
5335,486525.644784981
5336,362546.1459
5337,227209.429866667
5338,368708.0637
5339,295226.177566667
5340,1435169.7712
5341,1258489.309
5342,486525.644784981
5343,362605.875933333
5344,1063818.64266667
5345,325599.4323
5346,486525.644784981
5347,356343.604766667
5348,486525.644784981
5349,699644.7159
5350,1144624.80926667
5351,684388.314133333
5352,119451.342433333
5353,381307.093
5354,557976.216933333
5355,630357.3912
5356,622793.0612
5357,376728.6546
5358,126661.483
5359,235838.430066667
5360,486525.644784981
5361,245033.441866667
5362,597602.555133333
5363,570179.244566667
5364,72721.0693
5365,582664.1368
5366,486525.644784981
5367,340609.2817
5368,355487.372133333
5369,130323.491033333
5370,486525.644784981
5371,251716.500066667
5372,241581.631233333
5373,527658.105833334
5374,486525.644784981
5375,192313.1682
5376,1062239.3942
5377,486525.644784981
5378,486525.644784981
5379,181119.835566667
5380,455260.259966667
5381,330207.510066667
5382,411427.855666667
5383,526116.945533333
5384,171560.2841
5385,555495.8638
5386,367286.483066667
5387,1634200.27853333
5388,378683.101966667
5389,486525.644784981
5390,588043.909833333
5391,248873.028666667
5392,680667.696466667
5393,104187.8824
5394,170438.143766667
5395,373023.362566666
5396,644780.454366667
5397,486525.644784981
5398,486525.644784981
5399,486525.644784981
5400,345476.3314
5401,245493.016033333
5402,369506.037366667
5403,486525.644784981
5404,74050.2177333334
5405,1028484.9932
5406,210644.754633333
5407,406974.6104
5408,344596.9768
5409,424727.0347
5410,448544.883
5411,559483.2493
5412,1101696.10846667
5413,258058.832466667
5414,557850.831266667
5415,117378.888466667
5416,486525.644784981
5417,484144.985
5418,150207.236766667
5419,313889.856366667
5420,486525.644784981
5421,266484.630633333
5422,470248.9749
5423,486525.644784981
5424,2402281.9827
5425,126713.800066667
5426,588913.562633334
5427,486525.644784981
5428,486525.644784981
5429,321292.212066667
5430,234757.487333333
5431,348200.597233333
5432,332805.803333333
5433,222425.5669
5434,414618.451866667
5435,486525.644784981
5436,281002.203733333
5437,486525.644784981
5438,117525.3842
5439,679344.274733333
5440,260490.945166667
5441,223846.596733333
5442,273291.456233333
5443,326169.841733333
5444,486525.644784981
5445,175714.2144
5446,424452.2183
5447,412491.3384
5448,227214.368333333
5449,272715.049933333
5450,486525.644784981
5451,368017.3584
5452,381518.014333333
5453,401012.483633333
5454,599872.3031
5455,83222.2311333333
5456,946216.586866666
5457,393900.715266667
5458,1452995.90733333
5459,285803.560033333
5460,422603.992766667
5461,267295.5841
5462,629421.6229
5463,442746.780266667
5464,574970.5197
5465,486525.644784981
5466,413066.0159
5467,439679.780866667
5468,486525.644784981
5469,486525.644784981
5470,547126.026066667
5471,557383.966566666
5472,372391.1717
5473,290205.402333333
5474,463991.577466667
5475,174850.249133333
5476,271869.492333333
5477,248413.024866667
5478,143143.652233333
5479,101749.7856
5480,237277.342966667
5481,349757.3532
5482,486525.644784981
5483,655973.630233333
5484,120809.024633333
5485,235796.5952
5486,205821.4033
5487,394028.9525
5488,682320.197066667
5489,1434030.42616667
5490,220134.1993
5491,424530.8989
5492,1909587.55653333
5493,380388.797533333
5494,865728.309466667
5495,486525.644784981
5496,388112.673966667
5497,659432.451566667
5498,623240.9672
5499,204730.528266667
5500,81223.4377666667
5501,377835.541133333
5502,502911.9491
5503,486525.644784981
5504,486525.644784981
5505,489156.501466667
5506,1200530.8361
5507,566084.249666667
5508,322373.4693
5509,137278.026966667
5510,3281129.43383333
5511,88011.423
5512,201509.340633333
5513,337425.160066667
5514,229971.669266667
5515,293967.7504
5516,486525.644784981
5517,1003410.94563333
5518,556909.544666667
5519,386494.300433333
5520,486525.644784981
5521,423118.387566667
5522,68048.9207
5523,390309.822966667
5524,486525.644784981
5525,749340.087433333
5526,486525.644784981
5527,809845.6475
5528,450271.538833333
5529,1531618.12583333
5530,486525.644784981
5531,211678.6879
5532,391316.002766667
5533,481197.8976
5534,531512.4526
5535,407529.097266667
5536,209324.980966667
5537,150699.437866667
5538,286043.956966667
5539,486525.644784981
5540,236188.845833333
5541,258590.369633333
5542,127118.743866667
5543,486525.644784981
5544,892911.806966666
5545,486525.644784981
5546,103784.448366667
5547,473601.688033333
5548,275114.4167
5549,486525.644784981
5550,338698.2417
5551,433649.183966667
5552,1527251.25846667
5553,174233.488566667
5554,586126.724666667
5555,2112023.75253333
5556,50699.0512333333
5557,486525.644784981
5558,279185.223333333
5559,116455.353033333
5560,1262904.2923
5561,207703.596266667
5562,263816.093566667
5563,625212.669366667
5564,486525.644784981
5565,83313.4176333334
5566,326860.698733333
5567,961851.370266667
5568,486525.644784981
5569,137943.476866667
5570,84304.1473666667
5571,486525.644784981
5572,835170.1377
5573,625157.195166667
5574,399256.502666667
5575,1477358.59066667
5576,486525.644784981
5577,431149.296033333
5578,170100.313633333
5579,1809950.1446
5580,155713.116466667
5581,201795.8244
5582,486525.644784981
5583,421217.372866666
5584,486525.644784981
5585,492602.3004
5586,410406.1689
5587,157355.9239
5588,1108812.0788
5589,995623.039366667
5590,236423.316966667
5591,1592120.66416667
5592,401593.315166667
5593,907546.023333333
5594,325610.1959
5595,346259.433366667
5596,486525.644784981
5597,478550.642466667
5598,124322.0371
5599,376917.5297
5600,486525.644784981
5601,445246.701866667
5602,366082.385666667
5603,412231.6779
5604,238458.1805
5605,391516.7074
5606,316252.834066667
5607,513859.983733333
5608,472574.414966667
5609,287233.089333333
5610,653017.867633333
5611,219887.759766667
5612,375708.180966667
5613,978268.011966666
5614,254655.218266667
5615,1178525.75996667
5616,618371.199233333
5617,3110103.18416667
5618,483257.0669
5619,611333.5036
5620,387752.923633333
5621,337511.160566667
5622,437937.232333334
5623,171628.7793
5624,285942.394566667
5625,946334.6444
5626,350636.591366667
5627,486525.644784981
5628,123618.623233333
5629,984198.945766667
5630,217216.5824
5631,1112106.8123
5632,496368.860933333
5633,636506.739366667
5634,120525.1489
5635,427260.008
5636,479086.642133333
5637,338441.1424
5638,1083073.09523333
5639,179880.628666667
5640,567855.8492
5641,592048.748366667
5642,472549.526333333
5643,147444.394466667
5644,265079.512933333
5645,256807.551166667
5646,90749.3968333334
5647,1341177.18743333
5648,486525.644784981
5649,723735.2538
5650,1527768.2369
5651,166079.9336
5652,234014.301933333
5653,457348.301766667
5654,586530.356666667
5655,321405.014666667
5656,348380.272966667
5657,312625.4328
5658,178507.3001
5659,486525.644784981
5660,159272.941566667
5661,486525.644784981
5662,433270.9021
5663,375271.072033333
5664,525038.412533333
5665,621495.728333333
5666,294459.106766667
5667,1160637.51916667
5668,574459.926333333
5669,296050.2305
5670,189216.049333333
5671,298812.606766667
5672,623468.511633334
5673,486525.644784981
5674,719020.155466667
5675,588281.8669
5676,852937.673833333
5677,421495.343166667
5678,1751051.55593333
5679,236712.3595
5680,185113.872333333
5681,123566.957433333
5682,386727.6924
5683,139413.559266667
5684,933730.691866667
5685,154622.118533333
5686,163015.3934
5687,213822.752366667
5688,1016678.03133333
5689,405023.485566667
5690,336736.947666667
5691,297876.200333333
5692,456107.321633333
5693,284337.784866667
5694,169167.152066667
5695,1031597.99633333
5696,486525.644784981
5697,440622.360633333
5698,251813.706033333
5699,486525.644784981
5700,320880.119833333
5701,486525.644784981
5702,595318.0515
5703,1150551.11606667
5704,216206.872366667
5705,486525.644784981
5706,471270.028833333
5707,385966.8915
5708,566644.039633334
5709,416723.162133333
5710,1941094.87446667
5711,223940.3572
5712,232717.603
5713,486525.644784981
5714,1002650.96856667
5715,280816.593333333
5716,236510.9852
5717,121940.415966667
5718,406962.3461
5719,189924.0565
5720,486525.644784981
5721,389119.308833333
5722,564569.667766666
5723,275883.1334
5724,253389.299
5725,358322.817533333
5726,288913.489033333
5727,322240.4799
5728,296428.006
5729,1117460.0281
5730,379583.7877
5731,486525.644784981
5732,638791.332233333
5733,608961.458966667
5734,495266.9384
5735,435586.360966667
5736,1115240.3738
5737,304481.984733333
5738,65442.6772666667
5739,474984.541633333
5740,286320.732533333
5741,437243.352333333
5742,488133.658266667
5743,213288.144133333
5744,205063.619833333
5745,214808.849066667
5746,1116280.81446667
5747,647673.484566667
5748,651561.510333334
5749,252787.6972
5750,112406.711966667
5751,301242.165866667
5752,163198.067666667
5753,1194656.6669
5754,477055.355266667
5755,167956.4748
5756,548773.339
5757,119052.378066667
5758,751560.922233333
5759,257716.120666667
5760,1098955.89793333
5761,119402.000133333
5762,759771.729533333
5763,486525.644784981
5764,486525.644784981
5765,486525.644784981
5766,486525.644784981
5767,341942.9846
5768,516946.3095
5769,486525.644784981
5770,467126.387933333
5771,306355.3928
5772,286857.337966667
5773,90852.8146666667
5774,392942.230333333
5775,556022.9244
5776,486525.644784981
5777,635745.822533334
5778,516195.2765
5779,543954.721033333
5780,134064.825366667
5781,486525.644784981
5782,542549.156133333
5783,486525.644784981
5784,143232.8038
5785,348973.485933333
5786,486525.644784981
5787,688387.0548
5788,290684.5236
5789,254793.229966667
5790,337504.4287
5791,382654.355566667
5792,486525.644784981
5793,128491.9647
5794,206033.1089
5795,212885.7245
5796,523141.690366667
5797,60654.5142
5798,429433.179366667
5799,694228.280666666
5800,4325362.89086667
5801,486525.644784981
5802,427897.149233333
5803,277906.007633333
5804,486525.644784981
5805,213091.307066667
5806,1324690.92796667
5807,333952.4339
5808,1282552.3621
5809,499239.000333333
5810,486525.644784981
5811,827971.0395
5812,486525.644784981
5813,165032.1503
5814,486525.644784981
5815,147746.921833333
5816,101117.189466667
5817,349664.889166667
5818,369583.549533333
5819,212379.8742
5820,382205.2112
5821,477915.619566667
5822,407590.178933333
5823,911018.691833333
5824,342531.968133333
5825,91724.5431333333
5826,163783.219233333
5827,232517.819333333
5828,359378.3575
5829,222455.582066667
5830,456812.611933333
5831,753476.7906
5832,189841.917233333
5833,1136624.81813333
5834,1125027.6662
5835,335993.171133333
5836,486525.644784981
5837,355220.580033333
5838,163065.235266667
5839,304994.8292
5840,1464773.04503333
5841,258726.963233333
5842,114897.0324
5843,768718.573266667
5844,335906.611133333
5845,392580.307333333
5846,308983.051633333
5847,814947.162433333
5848,252103.7948
5849,122638.887733333
5850,486525.644784981
5851,122156.919433333
5852,486525.644784981
5853,253633.7876
5854,240659.244166667
5855,204517.6097
5856,486525.644784981
5857,83605.8308
5858,161793.8591
5859,243701.8813
5860,1078482.47276667
5861,486525.644784981
5862,486525.644784981
5863,486525.644784981
5864,372629.8835
5865,486525.644784981
5866,570902.922433333
5867,84256.4955333333
5868,352292.8338
5869,720916.485333333
5870,517051.7739
5871,486525.644784981
5872,111930.638966667
5873,536200.8438
5874,504378.778866667
5875,486525.644784981
5876,445951.265733333
5877,393536.4597
5878,486525.644784981
5879,616436.1097
5880,289937.2665
5881,486525.644784981
5882,443863.4829
5883,288677.453566667
5884,259160.323333333
5885,1502753.0867
5886,302106.079866667
5887,486525.644784981
5888,400252.1133
5889,923180.875866667
5890,146244.525233333
5891,649640.621566667
5892,1495482.37683333
5893,1340897.4924
5894,254243.292233333
5895,357154.866133333
5896,204192.629633333
5897,1669631.29023333
5898,321862.542433333
5899,486525.644784981
5900,372412.052333333
5901,1431850.6286
5902,476403.998666667
5903,297002.866333333
5904,1748280.56183333
5905,196902.723533333
5906,295538.971733333
5907,486525.644784981
5908,486525.644784981
5909,180504.140833333
5910,427675.119766667
5911,407427.277966667
5912,1743372.99536667
5913,228076.4498
5914,264976.165366667
5915,750330.3108
5916,272749.066333333
5917,2762937.18873333
5918,325949.481366667
5919,432441.3717
5920,581008.2767
5921,525017.743166667
5922,224311.777933333
5923,486525.644784981
5924,372631.531933333
5925,101559.986366667
5926,495599.721033333
5927,565535.997366667
5928,415402.283166667
5929,486525.644784981
5930,113947.405333333
5931,275042.624866667
5932,486525.644784981
5933,657897.3377
5934,420802.580533333
5935,320466.877066667
5936,568400.1116
5937,216861.3669
5938,72295.2083
5939,680169.202766666
5940,309091.2182
5941,486525.644784981
5942,332210.440633333
5943,493411.3312
5944,382473.8318
5945,543275.403033333
5946,445825.164333333
5947,119739.380133333
5948,260544.772066667
5949,409955.401266667
5950,457415.700833333
5951,590156.0681
5952,262618.983466667
5953,319405.948066667
5954,236945.423633333
5955,202280.5997
5956,1279397.5789
5957,245338.5045
5958,410048.397766667
5959,257633.9004
5960,376216.431366667
5961,442048.477633333
5962,313044.409033333
5963,642547.560233333
5964,486525.644784981
5965,486525.644784981
5966,440583.439
5967,486525.644784981
5968,434453.7152
5969,137910.977533333
5970,60291.9094
5971,275557.544166667
5972,565058.379866666
5973,296919.418866667
5974,325323.535933333
5975,770773.356433333
5976,138211.453833333
5977,1352835.81263333
5978,596743.272466667
5979,459926.2667
5980,486525.644784981
5981,486525.644784981
5982,486525.644784981
5983,308560.149233333
5984,458068.868966667
5985,240544.151266667
5986,292983.656733333
5987,634754.921133333
5988,532033.866
5989,951890.5821
5990,486525.644784981
5991,96635.7218
5992,268693.0568
5993,1152114.57996667
5994,441797.057866667
5995,469044.329366667
5996,936854.184166666
5997,273791.3826
5998,276071.3654
5999,145608.6939
6000,528088.061666667
6001,1361697.8302
6002,248491.757166667
6003,486525.644784981
6004,429477.627833333
6005,339546.181166667
6006,717452.3688
6007,610246.4531
6008,70910.9153
6009,519724.217533333
6010,128316.9698
6011,336029.0083
6012,486525.644784981
6013,510835.872066667
6014,350121.4162
6015,1313757.74783333
6016,1224104.55593333
6017,486525.644784981
6018,521467.1744
6019,486525.644784981
6020,486525.644784981
6021,486525.644784981
6022,259500.123333333
6023,1605346.81286667
6024,245609.9419
6025,594017.691066667
6026,179572.2247
6027,386474.135833334
6028,486525.644784981
6029,367930.2174
6030,486525.644784981
6031,243493.350433333
6032,191748.506766667
6033,293488.3796
6034,647941.655733333
6035,588308.236933334
6036,516070.294433334
6037,181271.892533333
6038,486525.644784981
6039,931592.455666667
6040,367563.007866667
6041,109752.994933333
6042,698753.1504
6043,371986.3378
6044,872915.678966666
6045,197309.5271
6046,431739.6372
6047,132031.2087
6048,295549.265833333
6049,144650.921066667
6050,265060.144466667
6051,478338.1679
6052,1054674.21963333
6053,593117.327233334
6054,594469.4416
6055,255948.418566667
6056,560629.551733333
6057,486525.644784981
6058,486525.644784981
6059,113565.2768
6060,286234.191166667
6061,258233.1342
6062,410757.4768
6063,363353.698933333
6064,426142.7664
6065,245467.722566667
6066,322210.737266667
6067,394847.8469
6068,1604872.58073333
6069,335375.803166667
6070,91048.3418666667
6071,331672.5998
6072,2887755.2511
6073,407445.537666667
6074,319174.161
6075,340898.8557
6076,158705.8715
6077,486525.644784981
6078,375716.802866667
6079,281796.4147
6080,567107.236933333
6081,486525.644784981
6082,284142.121066667
6083,486525.644784981
6084,133876.474933333
6085,208785.709333333
6086,930587.294766666
6087,489061.109366667
6088,486525.644784981
6089,486525.644784981
6090,486525.644784981
6091,1102811.86883333
6092,120931.844433333
6093,336744.6123
6094,486525.644784981
6095,1851940.23773333
6096,486525.644784981
6097,219808.2175
6098,237593.4981
6099,231433.992533333
6100,297520.0591
6101,192287.284133333
6102,134694.492766667
6103,462833.9771
6104,486525.644784981
6105,85564.2495333333
6106,290537.182633333
6107,109330.0964
6108,276232.629533333
6109,46026.5048333333
6110,105944.020666667
6111,971199.428833333
6112,322123.348666667
6113,2194450.03316667
6114,144149.2923
6115,1082450.74506667
6116,156423.2768
6117,512357.649833333
6118,602872.4502
6119,248505.467966667
6120,90560.6839
6121,905216.904333333
6122,505024.6954
6123,1617232.4138
6124,274872.9353
6125,507398.112766667
6126,486525.644784981
6127,385870.012266667
6128,489121.023366667
6129,486525.644784981
6130,808137.904166666
6131,688521.115333333
6132,241772.791366667
6133,145077.458366667
6134,212206.7551
6135,261560.998566667
6136,486525.644784981
6137,1049138.54656667
6138,264254.819533333
6139,486525.644784981
6140,510581.7274
6141,486525.644784981
6142,486525.644784981
6143,131266.0176
6144,314045.797933333
6145,171099.4526
6146,262308.7099
6147,1018178.25923333
6148,356163.760933333
6149,69630.9604666667
6150,86407.0385333333
6151,409101.1331
6152,422595.0981
6153,294782.6345
6154,251575.870366667
6155,88733.3535666666
6156,1406825.62786667
6157,337586.782066667
6158,92427.7641
6159,388214.497266667
6160,486525.644784981
6161,493501.5827
6162,218082.499266667
6163,402237.9892
6164,404423.783933333
6165,354721.535366667
6166,406434.47
6167,323699.7355
6168,438364.1986
6169,361671.1697
6170,585308.8778
6171,118088.8964
6172,512852.426366667
6173,480006.5677
6174,258519.236633333
6175,883059.860766666
6176,80162.4378666667
6177,397269.953833333
6178,622998.003433334
6179,486525.644784981
6180,150099.088533333
6181,67700.1232666667
6182,249046.9328
6183,346032.284233333
6184,360856.963366667
6185,422159.579166667
6186,552454.218233333
6187,907674.6476
6188,156234.335333333
6189,752686.845
6190,125958.508066667
6191,717372.569033333
6192,97652.0646
6193,909671.954533333
6194,257818.657333333
6195,420871.359233333
6196,536778.508833333
6197,143961.6977
6198,357253.397266667
6199,496627.2481
6200,1501531.11866667
6201,358013.8089
6202,486525.644784981
6203,486525.644784981
6204,516715.0201
6205,287233.386866667
6206,354768.597833333
6207,486525.644784981
6208,665243.8781
6209,268943.500666667
6210,121265.1147
6211,130114.038133333
6212,276430.591633333
6213,1794126.5591
6214,486525.644784981
6215,483540.946066666
6216,260460.338633333
6217,486525.644784981
6218,360222.249966667
6219,486525.644784981
6220,406155.167866667
6221,547838.197266667
6222,1255656.5965
6223,503521.5382
6224,374045.891466667
6225,628002.336866667
6226,389790.019666667
6227,486525.644784981
6228,607797.0353
6229,97452.4425
6230,527686.5295
6231,554438.8838
6232,859547.969666667
6233,1708211.73443333
6234,406596.594866666
6235,602783.0712
6236,1435153.60023333
6237,405770.025766667
6238,486525.644784981
6239,752986.404633333
6240,676581.949433333
6241,797380.064633333
6242,486525.644784981
6243,396254.5425
6244,250386.769866667
6245,616845.408533333
6246,603372.603333334
6247,148264.924266667
6248,486525.644784981
6249,253270.630233333
6250,486525.644784981
6251,867707.9713
6252,496824.3684
6253,679634.174666666
6254,564104.966066667
6255,702607.806566667
6256,486525.644784981
6257,276834.829933333
6258,272394.363366667
6259,331672.5998
6260,255429.499666667
6261,495186.222
6262,274551.7592
6263,2338972.43013333
6264,230592.092
6265,447188.576066667
6266,342415.805566667
6267,207421.6647
6268,600178.0816
6269,342500.258833333
6270,716899.741466667
6271,298403.3522
6272,483093.344166667
6273,270900.017466667
6274,460371.734933333
6275,718485.282366667
6276,275085.425733333
6277,90975.1845666667
6278,655374.373433333
6279,626742.4908
6280,532552.329066667
6281,267302.4736
6282,280137.715842857
6283,626359.989133334
6284,486525.644784981
6285,407158.003633333
6286,500262.844166667
6287,316908.671966667
6288,239528.168166667
6289,355615.594
6290,95965.2806
6291,486525.644784981
6292,536939.2464
6293,344164.651266667
6294,486525.644784981
6295,960685.825066667
6296,159169.466566667
6297,982944.2598
6298,287156.9902
6299,403425.431766667
6300,414283.0493
6301,94265.3825
6302,320247.195933333
6303,351742.368
6304,486525.644784981
6305,56754.6227666667
6306,304803.346833333
6307,486525.644784981
6308,778796.1575
6309,370605.1472
6310,58846.5501666667
6311,456669.078833333
6312,486525.644784981
6313,285950.061366667
6314,475693.511733333
6315,1202550.08136667
6316,304092.302266667
6317,492168.1169
6318,107583.4306
6319,501226.606933333
6320,273761.704
6321,737487.581166666
6322,295660.849266667
6323,215776.877833333
6324,474227.576966667
6325,486525.644784981
6326,590568.203833333
6327,403490.437933333
6328,343763.6026
6329,529106.490033333
6330,378839.669566667
6331,275319.726133333
6332,335270.2302
6333,291856.3543
6334,450129.244066667
6335,265854.007
6336,263398.5325
6337,486893.207133333
6338,486525.644784981
6339,313784.4116
6340,486525.644784981
6341,365812.0651
6342,372773.869933333
6343,84101.9561333333
6344,684055.259866666
6345,183185.635466667
6346,349744.074033333
6347,691860.506266667
6348,238875.412933333
6349,1479882.71626667
6350,332154.857333333
6351,486525.644784981
6352,486525.644784981
6353,486525.644784981
6354,157933.411633333
6355,229537.846966667
6356,356857.7197
6357,4130616.116
6358,269852.4248
6359,507707.214333333
6360,240385.579533333
6361,929647.9427
6362,564325.869166667
6363,486525.644784981
6364,291166.008633333
6365,406889.411233333
6366,519197.0768
6367,337721.9492
6368,492501.729333333
6369,486525.644784981
6370,198798.455266667
